0.000000000000000000e+00,-1.517326369337765879e+00
6.346651825433925753e-02,-1.248996428793025942e-01
1.269330365086785151e-01,-1.359999129206745039e+00
1.903995547630177865e-01,2.972091421620982610e-01
2.538660730173570301e-01,-1.830479554497230099e+00
3.173325912716962738e-01,-4.325103173926955757e-02
3.807991095260355729e-01,5.814103254457622105e-01
4.442656277803748166e-01,-1.807668301559263793e-02
5.077321460347140603e-01,7.361954741651989265e-01
5.711986642890533039e-01,-6.673302903282399834e-01
6.346651825433925476e-01,4.131597836335215157e-01
6.981317007977317912e-01,6.545854739034463465e-01
7.615982190520711459e-01,-8.923533019755299778e-01
8.250647373064103896e-01,4.994365045671374514e-01
8.885312555607496332e-01,1.348929494908535975e+00
9.519977738150888769e-01,-7.632927610112510974e-02
1.015464292069428121e+00,-7.905163246726846227e-01
1.078930810323767364e+00,-1.283458295442042818e+00
1.142397328578106608e+00,6.586099200477895099e-01
1.205863846832445851e+00,1.706665867108271561e-01
1.269330365086785095e+00,-1.318379795711733138e+00
1.332796883341124339e+00,-1.116968840333447899e+00
1.396263401595463582e+00,-1.803181844286883440e+00
1.459729919849802826e+00,-4.487271686615884603e-01
1.523196438104142292e+00,4.663495901493714402e-01
1.586662956358481535e+00,-4.646745188138592941e-01
1.650129474612820779e+00,1.221994643268022429e+00
1.713595992867160023e+00,6.226071971823922135e-01
1.777062511121499266e+00,-6.159370927403361451e-01
1.840529029375838510e+00,3.129687565206685229e-01
1.903995547630177754e+00,-2.624979502995554159e-01
1.967462065884516997e+00,1.611254794290950754e+00
2.030928584138856241e+00,-7.800401226185742221e-02
2.094395102393195707e+00,1.314226530438100227e+00
2.157861620647534728e+00,1.437297885075092152e+00
2.221328138901874194e+00,6.036107115744320240e-01
2.284794657156213216e+00,1.019683471494116311e+00
2.348261175410552681e+00,-1.590364395307241274e+00
2.411727693664891703e+00,1.956410765873840774e+00
2.475194211919231169e+00,1.000014137551185900e-01
2.538660730173570190e+00,4.944153246642612465e-01
2.602127248427909656e+00,-7.928284534075188406e-01
2.665593766682248678e+00,1.277278297534116536e-01
2.729060284936588143e+00,3.492270119948769902e-01
2.792526803190927165e+00,1.758826952528823664e-02
2.855993321445266631e+00,-2.753544155599328414e-01
2.919459839699605652e+00,-2.049852811282920850e+00
2.982926357953945118e+00,-1.854076723296593787e-01
3.046392876208284584e+00,-7.493435920248405768e-01
3.109859394462623605e+00,-3.405031847806293532e-01
3.173325912716963071e+00,-2.667388054721588353e-01
3.236792430971302093e+00,1.442537662215416683e+00
3.300258949225641558e+00,-1.984786838291125788e+00
3.363725467479980580e+00,-4.873442193418940360e-01
3.427191985734320046e+00,8.016453003185975978e-01
3.490658503988659067e+00,-7.500137524943469858e-01
3.554125022242998533e+00,7.361140663217349278e-01
3.617591540497337554e+00,-4.244343523454901373e-02
3.681058058751677020e+00,-2.181892587167013620e-01
3.744524577006016042e+00,-6.859470052178437971e-01
3.807991095260355507e+00,-1.673955466686731119e+00
3.871457613514694529e+00,-2.061343919672599334e+00
